id,predicted_price
7140700850,381790.4
7942601805,671403.9
2555900030,344540.06
2887970040,277903.1
7419700010,620926.25
2239000011,363752.12
9283800050,330364.66
9407001340,267214.94
217500140,509590.7
7212660520,251292.47
3298201170,337592.25
3057000400,260910.42
6865200444,480426.12
6071600340,483302.84
6821600005,720386.8
1235100371,730697.1
7796450340,344370.22
3603000410,184226.05
9297300255,495794.25
9126100850,507490.22
2770601462,520341.2
2599001500,213144.14
1102000095,742560.06
1853080640,944838.2
9551201585,852595.06
3438500796,368788.66
7518504291,502654.72
9269200340,466752.0
715010130,1614934.4
1982201485,597545.7
9526500080,390727.3
9277200180,499601.8
6669150280,303491.38
8917100153,591197.1
3760500516,1027033.4
2725069050,907386.3
3332000091,321716.44
8562770080,587951.2
8151601190,257517.31
8563040160,593717.6
240000269,649228.8
4307350200,317282.22
1311910300,268149.53
3574900030,524838.06
7853230570,421822.0
320069049,344927.34
9839301060,666339.7
7011201333,613382.7
2781320100,282359.12
3421069120,452149.97
7852030320,446517.6
5316101075,2388046.2
5309100750,575482.1
629000730,724895.4
511700170,307639.8
1562100030,525328.8
2489200230,618188.8
524069116,495213.47
5315100737,1001879.7
1868900675,810017.7
1608000120,339263.47
705700240,350983.22
7575600610,267922.8
1778500015,723428.5
5423500240,203981.61
6713700025,331825.97
2734100734,291617.97
301402280,217518.72
2113700205,275781.2
4114601570,3366741.2
3332000615,279850.97
3630050180,347193.97
6852700520,563800.44
6870310010,630971.56
6163900981,299605.34
393000142,381367.53
1771100130,347298.97
1442860160,403035.0
9191200435,563922.5
6788200800,925255.56
1115300070,682942.1
3176600105,701525.4
2770604665,577168.4
5469500580,420123.78
5680000545,503023.5
3424089119,581549.3
1328300180,319213.12
1773100922,345942.0
4123830480,325203.1
9808610190,921086.0
4250200140,273334.84
4217402115,3808525.2
3831250350,373848.94
2397101055,831056.3
6817850110,831297.3
7526800200,609760.25
7853370100,658834.8
2523089025,948814.8
9476200680,279834.4
5714200140,410404.5
3575304895,528428.56
263000018,399340.62
8080400177,493030.25
6450304130,324468.28
514500090,569416.4
9477000300,432242.22
853600310,1352449.6
1951600240,196888.17
1099900120,311337.44
5323100120,524471.3
1223089016,442893.22
522059172,245688.12
1930300190,715864.75
9542840410,301193.62
8665050530,511122.84
5592900205,382239.6
5450300010,616478.56
2459960030,331376.28
3331500455,528966.0
3432500705,403721.3
3702900165,316770.06
5249803550,565936.94
626049058,442674.9
1788900380,190014.06
8075400360,224302.86
9113200250,772916.9
2738640040,664785.25
7821200307,499719.03
3530440140,250500.23
3582700130,469370.44
9276200569,724314.2
7197800020,603794.2
686200490,517919.75
3501600100,381155.2
6383000690,616670.25
7604400150,381020.38
5249801411,730207.44
2607720420,440430.88
9561100010,383858.62
1796370590,257618.02
4077800593,360124.4
854000165,236184.02
5536100010,724804.8
4188000670,800964.8
31000165,1390528.2
662350050,930108.2
4137000280,270663.56
6169901130,1013446.94
1953400510,244986.9
7518506716,1026565.3
1552520010,369009.6
7955080270,309001.53
9212900100,542626.75
3438500798,327044.62
7899800890,233407.0
4319200605,466553.5
1329300480,371166.78
8935100100,764835.7
5016001260,444153.28
4337600280,285852.66
1446401220,182341.1
7135521530,653014.8
6888900115,281726.5
2413301070,297134.06
345700040,284088.88
5566100145,447382.88
7634800070,369034.22
9346910500,642170.75
3529300060,306536.9
8128600060,997012.0
8572900275,191378.75
4139420590,1421782.0
9274200322,592477.25
1472700200,561782.9
8820903380,630786.9
8563010130,908965.25
8965450110,815994.0
9274204230,480084.47
8165501700,365412.38
2193340260,529030.6
1860600290,823024.75
1222000055,187706.84
2492200280,419152.9
2488200455,383154.6
809001520,1129424.5
1796361140,242397.72
6398000011,740857.5
6813600365,550439.1
7504100920,755433.6
8835770330,657919.3
524059322,807671.94
4307330280,391898.34
1245002952,1076114.5
2021069059,246538.03
5700000595,671930.4
3629970930,742893.0
3336002215,274368.78
5100401060,610025.44
3278600750,273129.5
1126069045,1058073.8
7568700175,316423.75
452001475,485039.94
9283800230,522600.0
1737300130,534047.0
6189600040,480804.72
3679400025,464230.5
1096100010,322584.03
9513900050,242336.94
5452800645,715600.56
273800100,233940.27
7228500037,488273.88
808300090,453503.84
2493200215,577692.6
5035300255,729325.6
3380900160,419561.22
3630000130,408502.84
7300400670,277654.88
6798100070,370365.9
8078400010,543308.7
5566100060,494661.7
2768200212,517853.06
4035900060,581967.06
9460000110,326588.34
7199320190,539527.56
2225039081,464273.0
9512200050,555466.7
2634500085,313259.94
3654800200,279392.03
2724079090,1261613.9
2597520720,734874.8
3034200426,417005.44
984000130,290407.94
7852020670,462289.22
7923500060,668211.25
2310030510,303369.53
2205500540,492148.97
2493200015,424932.6
7853361420,581477.2
5652600605,514559.16
5285200020,307288.84
9406530150,355187.9
5706300020,483581.78
3278602490,385116.7
7197000100,531396.06
4447300008,499998.38
7899800045,234932.95
9250900095,332006.72
9268851740,608170.1
8682261440,506542.5
7284900385,806637.4
8079040300,438618.0
2225300585,385057.94
3223039013,424536.03
2013801350,263423.62
4055701110,800870.9
3578401770,463439.12
4046500720,546348.8
6145601745,380005.75
5207200195,660184.56
1972201856,559995.75
7212680080,246249.94
7277100510,636013.1
522079022,539759.2
5605000440,854569.06
6632300230,373283.9
8815400165,679301.3
6708200320,483018.1
2426059076,585876.9
3260200200,558753.3
2770601741,468271.03
4338800500,238464.95
9201000320,769874.94
7655900038,367384.5
3625059140,567403.6
4222310010,235640.45
2114700115,348021.1
3291800710,329516.03
9406590010,387712.88
3025059124,2477916.5
7972601250,384080.2
930000470,898325.75
6690500060,463488.2
16000015,213701.64
5693501102,563079.9
8079040490,460197.2
7225000155,334104.0
8819900170,753779.1
7972601270,311927.7
1224069074,770753.56
5126900321,349544.84
3438501860,336451.6
2822069080,430651.9
1656600310,565954.2
3856900507,1260211.8
1626069139,453242.7
2524049257,1306422.4
3904960150,566096.1
7214820610,435181.8
7977201845,589061.4
2428100080,842962.6
2202500135,403877.28
1523550220,691649.1
2313900610,460018.16
4123840050,365488.0
2125059124,1127680.9
1225039067,468409.5
6431500283,477535.1
2473380010,294781.53
5694501195,419532.8
2881700046,344013.4
6837820330,337481.53
2337300370,197731.75
3876540630,226050.67
626059317,355275.97
3374500520,352209.44
7228501903,395009.72
4019300051,504690.88
4232902615,643139.06
3546000090,252197.58
8127700215,786290.44
3438501100,380080.03
1769600066,676789.8
8146100610,597195.9
3052700695,553946.3
7954310210,628103.0
3761700053,1921055.2
1320069179,337722.38
1331900410,784010.4
7303100210,336894.66
2464400285,472151.72
6163901150,353792.34
8955800045,347891.0
2314300200,408888.72
9528104360,373964.8
4177100005,662626.25
8856960260,315345.56
1828001220,596866.2
3066400710,713088.8
624110610,853271.8
4040800260,399408.03
5019500215,497899.0
2481630180,1107168.6
7203170190,689562.0
510001280,946497.56
9430110120,751266.56
1565950030,347817.03
9828202255,814916.2
3878900270,452880.16
8091600080,209854.25
1112000035,328020.12
2228900270,285670.62
6648701740,292020.94
1245003740,646692.2
2174503441,521864.88
7708250010,319626.78
6072300110,608958.8
2329800140,259299.05
1494300040,522213.88
3832050130,275750.7
7203100730,892183.7
7199330170,498370.72
7785000220,699736.7
1250201175,404103.8
4054500180,1010674.94
7905200061,432341.16
3751604895,178847.19
5220300140,272515.47
3323059027,322639.72
8651611980,894881.56
8673400190,530142.75
1668500100,787933.6
1023059365,553591.44
3308030060,342386.72
4232400860,887004.3
2144800615,237030.64
1568100920,1402180.2
9406510040,491355.47
2923049421,318605.75
1051000040,1716174.8
2077700042,646111.44
9423800030,274679.03
9818700455,615889.1
7133300675,375284.56
4113800550,647161.06
5553300375,1524042.4
2025701530,277288.9
7942601155,429627.2
7524300020,276078.8
2520069100,297522.8
5412300410,222746.5
7504110760,710658.4
2594200350,412449.53
2722059013,258838.52
8078430480,545804.6
1423069162,504310.78
8856001090,161421.62
7000100631,776475.7
4222200280,225377.55
7971300050,588865.9
2009001600,262151.75
6619910140,670828.5
2877100985,520773.6
1196000007,340176.44
1330850130,745381.8
6664900410,265495.0
1231001110,290557.53
9235900030,278338.34
9407101840,310135.2
9523103001,389356.94
2149800278,365591.88
7234601198,659727.6
9476700035,382948.9
9297301065,586383.9
518500700,794562.7
7843500090,326583.66
6056110780,287812.6
2345700260,351937.8
3509600070,230700.47
1431700280,357881.2
1623049174,280049.34
3024089049,340466.28
7853340450,395950.75
7732410360,771275.6
1446800995,310046.47
2946000285,245117.08
425079100,459813.75
3876313040,428880.5
1762600260,960489.06
1925069121,962310.0
7443000480,926763.94
7820000015,372966.47
4027701253,491687.34
2826049165,378179.66
5426300060,883218.5
1278000210,163876.44
923000270,358345.3
7657600005,250688.08
3024079057,379547.56
3276180020,308146.34
7304300760,291922.38
3908100020,541697.1
8835400805,670414.06
4051150070,206250.92
3904930530,491730.5
6163900971,376956.1
7942600310,412582.5
4365700330,262897.6
423059207,285692.7
3992700265,336235.72
7177300090,463142.66
2540820010,671977.2
5700002510,958647.9
5201000030,602439.6
7631800015,1959557.5
2922702965,657980.2
1525059198,902157.4
1245003160,741730.56
3810000455,308237.16
7855600080,653959.6
5701500030,1156029.4
7504020400,622857.3
1402600570,301612.12
7575610760,287220.34
8731990370,370714.3
5021900090,826928.7
290000075,441852.03
2841500010,475508.72
3955900830,448793.94
7852110140,548690.7
1311400350,246764.31
7773800015,588928.25
4123400320,487433.62
2725069157,861115.5
666000143,778019.0
5101408678,499749.06
6371000026,376818.1
2024059084,707295.25
7283900036,311157.28
8881900230,712419.25
3959400135,353750.53
7696610270,225657.14
1689400150,793397.3
5103900015,418812.84
1441000350,431460.53
5101408735,314089.78
3126059027,1944374.9
2320069014,461341.44
9541600015,664404.3
8682320420,784112.8
1562200090,602966.1
3395070980,573720.4
7349600230,248293.28
522049122,309160.4
869700060,295103.6
811000055,1245111.8
1221059176,399833.72
1523059103,460100.2
2025760210,693923.25
9218400088,313636.9
8682292020,456890.3
2623089135,431957.47
3758900259,1256109.4
524069049,607268.9
3121500150,849749.9
5581400080,781738.5
8087800020,445726.25
4070700290,773880.9
3296000170,613674.7
9238500040,501384.56
2744600040,351207.88
6813600380,614560.2
6140100150,491202.28
2201500555,446477.16
2600110250,646378.94
4337000275,143337.17
1186000150,546237.9
1972201963,514510.56
1105000745,380895.38
2887700560,654100.56
4039700080,715437.5
522049104,283731.75
4202400078,257299.56
7520000695,174053.61
7714000310,386708.47
4319200060,706200.7
8624700015,619072.0
5104520610,300710.28
2354300845,300126.7
3824100291,461148.78
6151800612,254763.86
5454200080,941861.25
6413600290,336777.1
2131200065,302521.0
1459920010,288084.47
50300090,399785.7
2326300090,620931.0
7714000070,387856.0
3630180500,979462.94
1727850340,1001347.6
8691430330,989526.8
2310030390,256280.06
5561400610,504379.1
7010701016,520408.2
7883605915,303393.84
1282300995,359627.1
4040700310,485280.06
3353400435,234042.48
2143701015,492747.75
255450020,380128.25
1020069017,331068.3
4038200120,487992.22
9284801100,301343.6
1965200075,668040.5
847100047,563292.0
4038700720,527058.06
6815100085,815206.9
2508000020,291184.16
255520180,638378.8
6822100750,620777.06
869700050,320702.78
1775801405,583628.4
6600400090,213620.33
7202330270,472540.0
1683400165,754266.7
2625069070,1127613.1
7625702440,409357.7
3388000640,232106.0
1899400365,269354.16
6899990200,813245.44
5569700020,852873.2
986000045,284056.9
3293700221,291646.62
3764800250,358018.06
2291400566,352670.25
4219401236,1452500.8
4239400840,155865.88
7211400990,213968.38
7696500280,197966.1
7215721070,506076.06
3204850140,356981.62
4322200220,730181.6
2566300100,1180339.8
1944900090,430477.8
6648500390,283801.28
7385300020,701314.0
1704900135,347218.8
2877100655,701516.7
2726079098,570571.5
7625703800,519466.06
318300040,486922.06
7922800190,542583.25
2023049361,239277.55
8946400210,465554.8
6071600450,522964.44
4343800100,388548.3
1443300140,357763.44
1024039001,770700.6
2767704860,570627.0
7234600851,642781.0
644200065,865962.0
7784400035,701775.0
3826000560,205721.11
9272202260,357633.12
263000253,450642.4
3621059043,564223.75
240000130,479575.6
1352300120,185805.05
7849200861,294337.97
2487700130,521568.34
1796100140,275215.78
7234601221,528480.44
8651710190,443617.75
2916200091,632830.06
1232000915,520340.2
1545801970,273049.8
3211200420,331850.34
7686204675,188556.03
3141600210,183579.4
3959401284,510754.0
2113700825,248587.31
3876000710,397327.62
522069022,508897.16
3214200070,389717.66
1221039156,296824.22
259600790,429328.22
785000040,502858.0
8138870470,499745.25
2596300035,301615.28
540100057,1521364.5
3073500045,478902.38
5363200266,389447.94
8682261650,519076.84
3224510080,819483.1
3211270160,415048.66
9269200520,174762.84
293810190,484685.28
4197400043,307916.3
3026079031,325728.28
5332200405,1001996.25
2473411210,304211.47
9268200315,562453.5
8123500050,586222.8
3221069091,433078.2
2485000165,625623.2
4058800215,546601.56
1926059039,848803.06
2533300680,913954.6
3343903640,340279.97
5700003705,1453201.8
2023049372,424329.6
4058800830,550334.6
3333002302,440383.84
2944500340,291504.53
1982200790,530775.06
8929000270,481511.84
8122101440,291963.3
7525530470,768805.2
9332800020,641019.8
3878900525,245237.03
5420300210,252179.3
9232900165,335544.75
6414100026,393919.53
3013300660,782039.75
7954300120,556256.56
1081200360,322894.28
2877102345,454414.28
2202500255,512400.1
7984400050,210078.72
9558020380,436965.06
7812801850,202073.28
8944460020,379035.75
2306400040,625688.8
8649400410,365776.0
7889602020,239405.36
2041000025,500284.56
871001484,595281.9
2767602141,503774.34
3630180470,769593.06
2769602140,432895.66
2473250280,318535.28
5422560660,514287.84
3756600240,389615.84
8651600160,763385.56
7202300540,850050.6
8961950250,428431.25
3303000130,448465.78
798000062,260729.83
1695900150,798441.2
1604730150,540260.25
4136930310,345052.03
8835401250,1449348.6
8665900328,427825.75
9262800255,272454.4
1853080570,837453.0
5556300114,790165.5
9517200290,433112.03
4037200295,471520.84
7417100123,395902.03
2620069077,203738.6
7922720040,666199.25
558100090,614040.56
257000037,269718.66
3319500385,432811.88
9297301520,348571.16
3580900090,356760.06
1321039076,181074.0
7227801581,283874.94
9407001620,303054.34
2130400150,325971.3
2312400200,246360.81
4046700210,397657.44
1193000480,942194.5
1492800296,533382.75
3013300017,448954.47
3630240140,591565.44
1049010390,358237.7
9320900420,150756.03
4315700060,375039.5
2591010290,296780.06
323089085,684389.56
6600400270,211420.7
2919701105,449628.44
7202360670,919881.56
8927600100,780713.3
3211700045,626897.75
4027701326,466150.56
1601600195,291187.22
7853280350,731697.1
3629970130,720502.25
7203120020,807089.06
9542900190,359446.75
8035350120,512133.34
1238501184,1011306.44
251200240,467694.4
8945300200,196181.0
2162000160,1299280.5
5466310060,179082.22
1239400064,900574.9
5205000020,338760.72
1720800305,713379.25
7280300375,537749.2
2095800400,467835.8
7852010950,544748.44
1428001160,510820.25
9528104910,685344.5
8644210470,884094.9
7923300310,501766.28
254000100,625963.4
1931300688,524955.7
7007700030,430575.12
422049178,225454.94
422069067,473235.44
2923049393,376639.16
930000305,450477.0
2461900448,494294.8
2610100020,317794.9
2895550050,254333.94
7701700040,295214.5
2460900020,471281.7
9827700105,541370.7
1005000240,271183.9
7200001254,504833.84
866400040,512462.16
305000170,646303.75
2260800110,880946.3
3442000127,708323.3
5253300437,481722.66
7576700150,1058023.4
5469501410,468480.53
5104531120,695497.4
723049434,357244.2
622069006,1319995.5
2517101200,311479.12
8159620160,253112.23
5561300640,443025.44
3317010130,224974.69
4364200250,397093.9
8732300060,689981.0
5603700025,736443.5
3585900190,1064479.5
3996900575,245098.39
8731801260,235302.48
3810000860,335564.9
5700003585,2142472.8
6332000050,465327.53
9286100250,427789.03
9471201110,1034559.56
9290800050,601637.56
7300200400,620294.2
526069024,924668.06
1454600156,941255.1
3904980360,509767.12
2626119062,274539.7
8651730290,428398.56
7611200195,765912.3
1919800260,632715.44
6632900354,274505.16
3972900195,318089.94
5151600170,296951.06
7016000440,450464.53
871000435,804217.06
9578060540,501165.12
2332700060,865465.0
766000240,278692.4
4363700200,319946.4
7100000250,326553.78
2781250560,211406.39
2781250100,358528.53
5419800220,262994.12
7147600245,246525.1
2926069083,845585.8
6189200125,774338.6
9542830160,289527.16
5152200020,281297.75
9412900045,441220.8
6600410480,181718.39
6979970080,550801.94
5636010280,286224.2
1732801300,819572.2
5561401530,452731.62
9578500510,370774.44
7304300906,310875.2
1223089077,644379.9
721049207,258540.0
8691330310,814010.5
1523069204,467161.25
3188100105,605570.3
6608500290,398728.7
2891400410,337491.5
7663700551,351686.84
5413200140,248837.56
425069139,625239.7
6713700155,361612.16
2767603505,469249.6
7789000080,264010.12
9211500620,225283.64
3750604417,194535.72
7922800320,551256.5
1471620240,362939.56
2222059052,360336.72
9551200270,1092832.5
2767603160,545676.06
9406710060,381709.56
8929000250,379745.62
5538300120,402190.28
2223069120,434172.8
1652500060,1644124.8
8564500240,408748.34
3629700120,624805.1
3943600070,414215.88
4171200025,295417.56
2425049063,4138351.8
9828701650,362141.22
3581000340,353560.97
8100900015,359646.66
2125059161,1134836.9
304000380,207861.62
8146200070,1521998.8
686530170,548010.9
2917200645,514218.22
9547200530,716036.8
2122059199,363739.62
1150000740,665967.44
5706200060,328323.4
9265410010,229817.92
4083800555,538702.4
6152900332,356702.9
2520900301,220524.81
9828200790,471948.7
1657530180,278877.44
7471900045,274329.28
9828200460,426792.28
1775900140,435910.78
6139800430,437309.84
7214400005,528442.1
5332200026,520386.34
9510970300,786975.4
2540830020,452335.44
3392100140,182936.78
1326069191,355779.8
2125059112,1239797.5
859000022,322382.6
8854100350,672969.94
121059007,229646.38
7977201707,481493.94
3859900060,2780051.2
8815400735,752230.1
705700530,339518.2
6600780130,360465.25
6378500105,410111.06
8143000310,474848.47
2877102330,649532.3
3526039074,610652.3
2115510300,259367.31
3024059014,1911991.5
2141330360,574672.06
546000400,551660.94
2071500011,418847.22
7972000240,216808.77
7016200460,444626.66
6204200180,435580.0
1552100135,1203869.0
88000173,460680.62
2581900235,751423.5
9211500560,219370.52
621069218,428113.88
1321970240,281373.94
798000630,315066.9
421000285,284361.56
2824600180,839286.3
3832051140,310973.66
1237500105,701152.8
8802400906,270014.88
3166900270,409018.2
3682000060,392347.47
5469700020,291264.44
1245001820,663844.44
9547205660,641235.6
7974700122,740248.0
7550801225,557084.25
1099950050,741181.2
1402900460,320165.25
7636800041,1276988.2
2115720270,263366.1
8651441750,195597.58
3904100035,250631.89
8815400020,616998.5
3303860590,465901.25
5427110040,1097779.6
1782000160,339618.9
6204420290,482391.56
3995700245,289887.44
7955040130,449552.56
1442880650,528268.3
8833510230,890390.2
7283900551,421735.12
4396000180,258873.56
7504021310,682118.1
322059264,283101.44
3654800040,291440.03
2767704777,497472.78
3278602190,330024.88
3236500220,486974.1
3410600100,287815.34
629410180,735524.06
3352402250,142209.1
4363700304,338199.38
7237550130,1252907.8
9808590210,1169326.1
8074200175,264153.2
3463400330,434562.2
6306400140,793292.94
8564950250,536227.7
5381000070,211646.25
9826700697,474012.3
8132700190,437460.4
7943000020,178011.52
9547204675,567209.4
4112100101,509404.6
727500030,593624.8
114101426,369376.12
9274202005,747087.6
1193000380,869360.44
3039000020,452134.03
7852170130,660938.6
2624079010,612913.2
4137010540,298080.88
7576200012,823119.75
1138020020,348880.1
3969300030,196402.45
898000200,213694.1
5153100030,309974.94
5104532030,515971.4
4406000050,225362.3
9274203390,594248.44
8682290360,477523.25
6928600330,248764.95
4139680070,874927.25
6844702690,473056.75
2154970020,2101180.0
4385701285,1142900.1
2426059071,586787.2
2867300160,495045.84
9512500720,554526.7
1773101020,302536.28
8687800100,278589.3
3627800050,1456833.2
1604600227,281782.94
3300701170,417497.28
9250900111,502978.4
7015200790,579616.94
1311100490,240664.86
2469000010,949228.44
1982201596,585984.7
1862700290,348516.97
2586800270,261401.06
9528102772,465754.2
5490210200,439547.6
6669080020,424149.56
179003055,215420.25
1860600535,873483.25
1592000130,593147.75
3905040170,564050.5
9320500080,247522.08
9276200850,464882.66
224069114,623569.4
2260000340,575963.6
5096300130,396212.5
3432500215,361263.0
2600000050,705501.25
8856003839,225351.55
2492200435,373098.12
7855900110,1110816.2
6806100250,319218.6
2770603523,536811.0
1370800515,1772469.9
2726049150,461351.12
1226059161,568957.1
1068000375,3079828.8
9528104109,437284.4
5126310060,523606.72
1951820070,528736.06
1545805980,389527.06
9464700340,906796.3
4319200675,908330.9
7518500885,540440.6
7852020620,498024.38
869700370,359389.84
8643000190,267737.12
8902000267,584385.8
7972602435,264819.06
2050100210,887457.0
6705120540,459073.28
2767601390,644931.94
4141000490,1159059.6
9345400350,761937.44
3222079162,324426.22
7789000120,262240.53
6646200770,685369.94
6666800180,827934.0
1725800280,473344.22
6117500460,1077888.2
5470100220,227623.16
5457300478,479293.5
7550800195,567650.94
7787050180,565649.9
6204430250,510199.97
7640400250,504999.5
624110920,787380.0
3629920140,389737.75
7173700518,624980.94
3210200395,210317.47
2473480560,393925.9
2623089141,472505.75
1423800080,217763.02
2076400050,295212.8
3832060120,305001.6
7702600930,424980.8
5101404555,392162.3
3723800415,398373.3
3356403400,220792.7
9214400125,504627.84
1797500530,576277.94
9551201660,1083342.0
3878900815,369757.47
1760650280,328972.5
5466410030,250987.33
6388930620,610808.44
2331300395,769356.0
9412700160,288714.6
871001611,594395.8
3142600120,583615.0
3995700220,364965.88
2310000280,285742.0
8039900400,392867.56
7504021510,661417.8
1959700445,1638111.6
1556200155,624116.1
3629960590,394491.34
259000240,442225.94
662440020,395928.84
3123049142,541434.2
321100260,751414.2
6840701095,580103.0
3738900165,393706.2
4427100130,419046.6
9238500100,474476.34
6145601810,382070.12
2570300090,373049.38
4017600010,498820.56
1005000220,402791.4
1257202120,491971.6
9527000490,484322.56
8691400080,700335.5
1726069084,427543.9
248000240,207629.03
6113400046,342123.3
2130702350,368409.72
920069052,275808.0
6071300160,532917.0
1623049041,123795.54
9268200285,336014.84
1843100520,363524.62
2887700826,595795.3
9122000385,513876.03
9475700220,384231.12
2804600005,763349.2
2896400300,387282.72
5015000180,738001.56
3630220180,813059.3
8832900780,532563.94
1568100300,471514.1
8718500610,395837.47
4147200140,1087436.9
1973700030,1023437.25
8862000075,190713.73
9320990110,301071.0
1151100035,411850.9
2011000010,226732.92
1651500060,1013658.6
446000190,714587.2
2344300220,856612.25
523049195,205199.7
9191200015,624034.0
7942601410,686214.3
7137800300,210243.88
7853300280,522420.6
6654700240,332669.12
569000050,571697.3
3584000180,230370.9
2026079055,328885.3
8898700880,292885.56
5075400150,610344.3
8731981360,348261.12
4222500020,223646.25
7996720050,589437.9
4077800094,619145.8
6446200365,619902.06
2824089053,524492.3
1311800220,221013.48
3522049063,670884.1
1721801280,198587.83
6131600240,197563.23
7202310040,647537.06
1123059125,546750.2
646910160,228208.28
5630500005,382883.53
3342100785,295147.5
9547205610,612432.9
1773100123,287386.66
3353400092,294755.38
217500015,375491.84
3649100031,430076.9
7896300150,272940.72
623049185,247202.19
1773100430,352103.97
1781500220,739242.7
3395380200,224499.31
2424059170,2981351.0
4389200765,1582414.0
1543000060,473029.7
6154900005,640220.7
2902200240,470329.8
1442880640,530219.56
8562770490,556675.8
2768300655,595191.06
3432501315,308108.72
5035300570,736924.06
3626039028,519851.62
3876540780,243000.9
327000100,1035905.2
7551300065,471294.72
1312920060,246840.81
2215901230,270688.06
6306800010,447593.28
2767700022,489064.25
5589900610,509324.44
4320200020,712958.94
5249804655,653322.5
9238500480,483428.72
3885806565,1127104.6
7905200205,443346.25
5727500102,359123.28
3585220070,413460.88
2078500210,532525.8
1839920050,407759.03
534000080,318299.03
856000255,571683.1
4141010110,1540361.1
9558040820,571721.3
7768700315,1127376.6
2796100640,288895.0
1922059010,222995.61
3448000542,252778.61
3883100220,287662.5
7237301210,268804.75
3893100456,948014.4
9578501110,359170.56
6145601995,448673.7
4024100120,305946.06
8899000050,346126.12
3396820010,587779.06
6749700117,377240.56
1954400060,510177.6
3303970100,749464.0
2540850070,468929.75
3797000745,487045.16
7883603700,246928.62
3438501452,405364.06
3530210260,691773.1
3598600049,172599.98
731500170,357720.12
7129304375,157607.11
263000006,403784.44
7212660560,306068.06
1112700010,413614.28
3420069060,597831.8
2473000470,405012.4
8691390980,705754.94
6184700100,435249.47
4476400275,358143.75
2968801240,276801.16
1529300160,416855.94
7640400070,619157.6
7016100380,462036.25
2172000890,448518.8
4035900015,739941.7
9528104660,1009882.0
507100005,394132.6
2783100160,388451.97
3629921140,818232.06
1099750610,247093.53
1330300451,1194008.4
